"fullname","id","images/0","isQuote","isRetweet","likes","quotes","replies","retweets","text","timestamp","url","username","verified"
"patheticgirl43","1698394137781743929",,"false","false","2","0","1","0","the way my adhd brain won't allow me to get any work done unless i have the anxiety and pressure of an animal being hunted for sport so every week i wait until the last possible day to complete all of my assignments for the entire week","2023-09-03T17:54:00.000Z","https://twitter.com/hermitcowgirl/status/1698394137781743929","@hermitcowgirl","false"
"AdDer HarDy","1698394129875734964",,"false","false","0","0","0","0","Die for you","2023-09-03T17:54:00.000Z","https://twitter.com/ADHD_officiaI/status/1698394129875734964","@ADHD_officiaI","false"
"Swan ☆ ☽ ♡ :)","1698394082652115400",,"false","false","10","0","2","1","Day two of taking my adhd meds & wow... Is everyone else’s brain this quiet? You all don’t have 15 tabs open and hear at least two songs playing on a loop all day every day? Incredible.","2023-09-03T17:54:00.000Z","https://twitter.com/onyxpaperswan/status/1698394082652115400","@onyxpaperswan","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698394080034553994",,"false","false","1","0","1","0","what's that","2023-09-03T17:54:00.000Z","https://twitter.com/my_adhd_diaries/status/1698394080034553994","@my_adhd_diaries","false"
"Checkerëd (CEO of ADHD)","1698393942415278334",,"false","false","1","0","2","0","sure","2023-09-03T17:54:00.000Z","https://twitter.com/NotCheckered/status/1698393942415278334","@NotCheckered","false"
"THE PYT","1698393877915357365",,"false","false","5","1","1","0","I got adhd nigga. Stay interesting to keep me interested 😭","2023-09-03T17:53:00.000Z","https://twitter.com/AuntyLise/status/1698393877915357365","@AuntyLise","false"
"Ant Man","1698393868780356011",,"false","false","0","0","0","0","i’m sorry but if ur 6 hours into a game and ur bored that doesn’t mean u have adhd you just spent 6 full hours waiting for something to get good and it did it","2023-09-03T17:53:00.000Z","https://twitter.com/EatUrAnt69/status/1698393868780356011","@EatUrAnt69","false"
"amelia (ames) 🩷","1698393704086819205",,"false","false","5","0","4","0","I hate to say it but I am very attracted to the bisexual guy w adhd from 9-1-1","2023-09-03T17:53:00.000Z","https://twitter.com/tzpluvr/status/1698393704086819205","@tzpluvr","false"
"ADHDDude","1698393530278740340",,"false","false","0","0","1","0","I just had a huge debate with someone that I respect. It is just a pity no one is asking substantial questions. I have discussed neurodiversity with social work academics - actually far more important than NHS in many respects. They agree that training at uni needs to be better.","2023-09-03T17:52:00.000Z","https://twitter.com/DudeAdhd/status/1698393530278740340","@DudeAdhd","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698393435831472227",,"false","false","0","0","0","0","are you going back to school 🥹❤️?","2023-09-03T17:52:00.000Z","https://twitter.com/my_adhd_diaries/status/1698393435831472227","@my_adhd_diaries","false"
"ImdaPrincesse","1698393421491150946",,"false","false","1","0","1","0","Yeah.. I've been diagnosed on the spectrum in Denmark and I have ADHD. This boy is just plain mendacious. He knows the difference between legal and illegal and he knows he's allowed 🇷🇺 to overrun the platform.","2023-09-03T17:52:00.000Z","https://twitter.com/ImdaPrincesse/status/1698393421491150946","@ImdaPrincesse","false"
"ADHD Dog","1698393268331958424",,"false","false","1","0","1","0","1 elemental
2 spider-Man across the spider verse
3 The super Mario Bros movie
4 teenage Mutant Ninja Turtles mutant mayhem","2023-09-03T17:51:00.000Z","https://twitter.com/adhd_dog/status/1698393268331958424","@adhd_dog","false"
"celina","1698393218847527082",,"false","false","3","0","0","0","taking your adhd medicine is fun until you treat IG stories like unanswered emails and sit and reply to them","2023-09-03T17:51:00.000Z","https://twitter.com/allegedlycelina/status/1698393218847527082","@allegedlycelina","false"
"OFF META DEITY","1698393208659583102",,"false","false","0","0","0","0","Also to my friends or any one that knows me irl please ask me how coding is going  I won't talk your ear off but being diagnosed with ADHD one thing that helps me is constant reminders. I won't realize the (time) distance between events unless someone makes me think about it.","2023-09-03T17:51:00.000Z","https://twitter.com/_gkd00m/status/1698393208659583102","@_gkd00m","false"
"@Mollys_ADHD_mayhem","1698393207212556701",,"false","false","8","0","1","1","I’m due a B12 Jab, how do I know… Because my emotions and my moods
are low…","2023-09-03T17:51:00.000Z","https://twitter.com/Mollys_ADHD/status/1698393207212556701","@Mollys_ADHD","false"
"yeezypoleon Thank God for Drugs 🐻💽","1698393192574411180",,"false","false","1","0","2","0","Adderall literally treats ADHD😭😭","2023-09-03T17:51:00.000Z","https://twitter.com/trannygirlsex/status/1698393192574411180","@trannygirlsex","false"
"Sean “I’ll Save Everyone If I Have Too” Isenhower","1698392926941028829",,"false","false","0","0","0","0","Admitting and learning is the first and most important way to begin the whole thing.

I’ll be 5yrs sober next month. 

The trick for me is, taking my mind off it, which was hard considering I have adhd. But that meant even the lifestyle.","2023-09-03T17:50:00.000Z","https://twitter.com/Seanie_Dee/status/1698392926941028829","@Seanie_Dee","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698392898645938414",,"false","false","1","0","1","0","they've been parked for 1.5 years 😭 the fashion girlies are slowly absorbing them now.","2023-09-03T17:49:00.000Z","https://twitter.com/my_adhd_diaries/status/1698392898645938414","@my_adhd_diaries","false"
"I only follow bottoms ,original, 🔞Minors DNI🔞","1698392782740787684",,"false","false","7","0","0","0","Shout out to 2 besties who have adhd and can go for months without acknowledging eachother then go back like nothing happened immediately","2023-09-03T17:49:00.000Z","https://twitter.com/Ravenger___/status/1698392782740787684","@Ravenger___","false"
"ADHD Dog","1698392760779219201",,"false","false","0","0","0","0","Right where?","2023-09-03T17:49:00.000Z","https://twitter.com/adhd_dog/status/1698392760779219201","@adhd_dog","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698392752227066220",,"false","false","2","0","0","0","my twitter is glitching","2023-09-03T17:49:00.000Z","https://twitter.com/my_adhd_diaries/status/1698392752227066220","@my_adhd_diaries","false"
"•","1698392742613672324",,"false","false","3","0","1","1","Stimulants and ADHD. A love story","2023-09-03T17:49:00.000Z","https://twitter.com/ibrahslashzack/status/1698392742613672324","@ibrahslashzack","false"
"F. A. Ali |🍍🌴","1698392672354910685",,"false","false","1","0","1","0","oh the skull shape girlies finally reached your TL😭","2023-09-03T17:49:00.000Z","https://twitter.com/bythealmondtree/status/1698392672354910685","@bythealmondtree","false"
"ADHD no Jutsu","1698392599994781902",,"false","false","0","0","1","0","How we take concede 2 goals in 5 minutes","2023-09-03T17:48:00.000Z","https://twitter.com/D_realjasper/status/1698392599994781902","@D_realjasper","false"
"Jenn Summers","1698392585989914863",,"false","false","1","0","1","0","Totally understand. I have some adult friends were diagnosed as adults and meds helped them so much. Our girls take adhd meds too, big change for school for them.","2023-09-03T17:48:00.000Z","https://twitter.com/jenn_summers01/status/1698392585989914863","@jenn_summers01","false"
"Ireland Forever","1698392535394107542",,"false","false","0","0","0","0","The fact there was an ADHD ad under this article has me dying laughing","2023-09-03T17:48:00.000Z","https://twitter.com/PerryBell3/status/1698392535394107542","@PerryBell3","false"
"(((ADHD Troll Goblin)))","1698392416959770767",,"false","false","2","0","2","1","Nah. I don’t want to be lumped in with racist Nazi conspiracy theorists like you","2023-09-03T17:48:00.000Z","https://twitter.com/TrollingCitizen/status/1698392416959770767","@TrollingCitizen","false"
"MUFC Ultra","1698392377831092594",,"false","false","0","0","0","0","Our team has ADHD I’m convinced","2023-09-03T17:47:00.000Z","https://twitter.com/mufc_ultra/status/1698392377831092594","@mufc_ultra","false"
"ADHD","1698392347476726032",,"false","false","3","0","0","0","LMAO, sorry i was forgetting they got marcus smart 😹","2023-09-03T17:47:00.000Z","https://twitter.com/ADHDGoat/status/1698392347476726032","@ADHDGoat","false"
"delulu","1698392314429796679",,"false","false","1","0","1","0","my therapist said i got adhd","2023-09-03T17:47:00.000Z","https://twitter.com/sophhssss/status/1698392314429796679","@sophhssss","false"
"(((ADHD Troll Goblin)))","1698392179717357653",,"false","false","2","0","1","1","More like you’re dodging your antisemitism","2023-09-03T17:47:00.000Z","https://twitter.com/TrollingCitizen/status/1698392179717357653","@TrollingCitizen","false"
"rin","1698392085995372910",,"false","false","0","0","0","0","A bottle of depression with a hint of anxiety and a dash of adhd","2023-09-03T17:46:00.000Z","https://twitter.com/Anthony00386385/status/1698392085995372910","@Anthony00386385","false"
"⟬⟭Codi🎨Arts⟭⟬⁷","1698392039912538352",,"false","false","1","0","0","0","Being at a psych ward also meant detoxing me of my ADHD medication. And I'm not going to see my psychiatrist until a month from now so I might not be playing any games for a little bit :(

I don't know what the future holds for me when it comes to focusing. Sigh.","2023-09-03T17:46:00.000Z","https://twitter.com/CodiSketchez/status/1698392039912538352","@CodiSketchez","false"
"ADHDDude","1698391817329266838",,"false","false","1","0","0","0","Yes Monique does. She is autistic herself and really knowledgeable about autism. It is what she has studied. I suggest following her.","2023-09-03T17:45:00.000Z","https://twitter.com/DudeAdhd/status/1698391817329266838","@DudeAdhd","false"
"🏴‍☠️Feline Pirate Rebel, trans betrayer 🏴‍☠️","1698391785427333553",,"false","false","1","0","0","0","She has ADHD attention seeking is part of the symptoms, so either way the TRA’s are using it as way to control. Show her positive attention while manipulating her to agree with them. I mean she started the thread as bisexual/asexual and is now a bloody non binary","2023-09-03T17:45:00.000Z","https://twitter.com/fear_the_kitten/status/1698391785427333553","@fear_the_kitten","false"
"Deported Yeti","1698391753655783664",,"false","false","1","0","0","0","Recurring dream of empty exam room being the last one to finish","2023-09-03T17:45:00.000Z","https://twitter.com/DecomposingYeti/status/1698391753655783664","@DecomposingYeti","false"
"(((ADHD Troll Goblin)))","1698391735335100500",,"false","false","1","0","1","1","You’re a racist","2023-09-03T17:45:00.000Z","https://twitter.com/TrollingCitizen/status/1698391735335100500","@TrollingCitizen","false"
"☆","1698391696084521145",,"false","false","1","0","1","0","no i have an adhd dog i have to keep an eye on him or hell stir up trouble im so fr last time he ran away","2023-09-03T17:45:00.000Z","https://twitter.com/ymikotts/status/1698391696084521145","@ymikotts","false"
"Raintree Still has ADHD","1698391660768452758",,"false","false","0","0","0","0","You mean she can do whatever the fuck she wants to, when she wants to. Yeah, that sounds just aweful. 🙄","2023-09-03T17:45:00.000Z","https://twitter.com/Raintree007/status/1698391660768452758","@Raintree007","true"
"ADHDDude","1698391574260949459",,"false","false","2","0","0","0","… they can be in many respects. Why? Because of deficiencies in their training! Once on the job, time becomes very limited to learn new knowledge. Vets, doctors and nurses want the most up to date knowledge in their field. It is how they were trained.","2023-09-03T17:44:00.000Z","https://twitter.com/DudeAdhd/status/1698391574260949459","@DudeAdhd","false"
"Fibreman","1698391568527335487",,"false","false","0","0","0","0","Just slapping each other, the autistic side tries to take turns but adhd side is all like ""hey look at me I can do 5 slaps in the time it takes that guy to do 1""","2023-09-03T17:44:00.000Z","https://twitter.com/TheFibreman/status/1698391568527335487","@TheFibreman","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698391371193692577",,"false","false","1","0","0","0","let me be delulu and naive 😭😭😭","2023-09-03T17:43:00.000Z","https://twitter.com/my_adhd_diaries/status/1698391371193692577","@my_adhd_diaries","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698391272644370930",,"false","false","0","0","0","0","i couldn't tell you lmfao. 😭😭","2023-09-03T17:43:00.000Z","https://twitter.com/my_adhd_diaries/status/1698391272644370930","@my_adhd_diaries","false"
"Zann The ADHDeer","1698391230818734159",,"false","false","0","0","1","0",">Takes Adderall
>Falls asleep
Wtf ADHD","2023-09-03T17:43:00.000Z","https://twitter.com/ZannTheDeer/status/1698391230818734159","@ZannTheDeer","false"
"ottum ☭","1698391205208338515",,"false","false","1","0","1","0","Coming back? Where did it ever go?","2023-09-03T17:43:00.000Z","https://twitter.com/combloc_/status/1698391205208338515","@combloc_","false"
"ADHD","1698391175965585465",,"false","false","0","0","0","0","I’m fuming","2023-09-03T17:43:00.000Z","https://twitter.com/J4YS0N_999/status/1698391175965585465","@J4YS0N_999","false"
"ADHD","1698391154742394988",,"false","false","3","0","1","0","I mean, while the suspension","2023-09-03T17:43:00.000Z","https://twitter.com/ADHDGoat/status/1698391154742394988","@ADHDGoat","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698391098312323540",,"false","false","0","0","0","0","i'll prolly give up by week 2 lmfao","2023-09-03T17:42:00.000Z","https://twitter.com/my_adhd_diaries/status/1698391098312323540","@my_adhd_diaries","false"
"ADHDDude","1698391068847345962",,"false","false","1","1","1","0","This is where I argue the ideas of training need to take place. Psychiatrists and psychologists, people who should have in-depth knowledge are piss poor in a lot of cases when it comes to all forms of neurodiversity. My wife is a veterinarian, it is amazing how blinkered… /1","2023-09-03T17:42:00.000Z","https://twitter.com/DudeAdhd/status/1698391068847345962","@DudeAdhd","false"
"rei 🍻RWRB !!!📨 #BottomsMovie","1698390915516145986",,"false","false","1","0","0","0","LITERALLY MY ADHD CAN'T KEEP UP","2023-09-03T17:42:00.000Z","https://twitter.com/cowboylikelhl/status/1698390915516145986","@cowboylikelhl","false"
"NRGDYT ✝","1698390876995698934",,"false","false","0","1","0","0","fair enough but im pretty sure i do have adhd or autism dont quote me on that tho","2023-09-03T17:41:00.000Z","https://twitter.com/FilmsNile/status/1698390876995698934","@FilmsNile","false"
"ADHD","1698390862172954777",,"false","false","1","0","1","0","do you think Rose will be starting next season?","2023-09-03T17:41:00.000Z","https://twitter.com/ADHDGoat/status/1698390862172954777","@ADHDGoat","false"
"Jamal | Harmonyte Wellness 🔆🧘🏽🧠","1698390854115717619",,"false","false","12","0","1","1","Agreed.

All my research points to the idea that the Autistic/ADHD are the spiritual advanced beings that have entered the planet.

Which the likes of Dolores Cannon and others have spoken of.","2023-09-03T17:41:00.000Z","https://twitter.com/_seekinggnosis_/status/1698390854115717619","@_seekinggnosis_","true"
"mangodonna","1698390845496467646",,"false","false","2","0","2","0","im.adhd too muchs:( watching subbed animes killed a lot of my enjoyment of them cause im always like oh did i cagch all of that it just takes longer to process reading than hearing for me i wish i was normal i need english voice english subtitles right in my face epic style","2023-09-03T17:41:00.000Z","https://twitter.com/mangoheadsul/status/1698390845496467646","@mangoheadsul","false"
"ADHD Chiaotzu","1698390786679722447",,"false","false","6","0","0","0","Oomf mentions harming themselves like 3 times a day i seriously dk what I’m supposed to do here","2023-09-03T17:41:00.000Z","https://twitter.com/GyatsFromOhio/status/1698390786679722447","@GyatsFromOhio","false"
"(((ADHD Troll Goblin)))","1698390748725756048",,"false","false","2","0","1","1","You hate Jews. It’s so easily noticeable 😂😂😂😂","2023-09-03T17:41:00.000Z","https://twitter.com/TrollingCitizen/status/1698390748725756048","@TrollingCitizen","false"
"CJ χ-blade Wielder","1698390629720408318",,"false","false","1","0","1","0","Wait how can someone be orthodox and a Fate fan? What kinda mental gymnastics","2023-09-03T17:40:00.000Z","https://twitter.com/cjam496/status/1698390629720408318","@cjam496","false"
"Elizabeth Jones","1698390601543115189",,"false","false","1","0","1","0","My experience teaching students of color this year who protested class requirements in this spirit, revealed when closely sitting with them and looking at their responses and work, that a number of them were struggling with undiagnosed learning disabilities - adhd and dyslexia.","2023-09-03T17:40:00.000Z","https://twitter.com/PeregrineEye/status/1698390601543115189","@PeregrineEye","false"
"(((ADHD Troll Goblin)))","1698390581293281509",,"false","false","2","0","1","1","You have double standards. The fact you think Qatar isn’t racist to Black people is insane.","2023-09-03T17:40:00.000Z","https://twitter.com/TrollingCitizen/status/1698390581293281509","@TrollingCitizen","false"
"ADHDDude","1698390527467544684",,"false","false","7","0","2","0","I apologise for offending anyone who might disagree with me about my thoughts on so-called mandatory training in the NHS on how to interact with autistic patients, but I am hugely concerned for good reasons. We should never silo knowledge or make it exclusive.","2023-09-03T17:40:00.000Z","https://twitter.com/DudeAdhd/status/1698390527467544684","@DudeAdhd","false"
"Rowley","1698390489710612549",,"false","false","0","0","0","0","not even 5 mins after the final whistle and I see tenhagout tweets this fanbase has less patience than some people I know with adhd I swear","2023-09-03T17:40:00.000Z","https://twitter.com/rowlieys/status/1698390489710612549","@rowlieys","false"
"❤️‍🔥Shang Tsung Apologist™️","1698390457535832420",,"false","false","1","0","0","0","like, if you're just bored of a game, that's one thing. but a game not getting updated is enough to not make you play it anymore? babe, just play the shit because it's a quality game, lmao. even as someone with ADHD, i can't believe y'all need all these extra dopamine boosts.","2023-09-03T17:40:00.000Z","https://twitter.com/RavenK_/status/1698390457535832420","@RavenK_","false"
"Deported Yeti","1698390422165528858",,"false","false","1","0","0","0","If your Twitter circle are people of color then you are bound to reach that side of Twitter within six degrees of separation of the current topic.","2023-09-03T17:40:00.000Z","https://twitter.com/DecomposingYeti/status/1698390422165528858","@DecomposingYeti","false"
"ADHD","1698390384273944850",,"false","false","0","0","0","0","doesn’t even look good💀","2023-09-03T17:39:00.000Z","https://twitter.com/J4YS0N_999/status/1698390384273944850","@J4YS0N_999","false"
"lenabellina #ubuntu","1698390285141594315",,"false","false","2","0","1","0","Ooh. Sounds like one for me. 
Eating disorders and ADHD seem to go hand in hand….","2023-09-03T17:39:00.000Z","https://twitter.com/lenabellina/status/1698390285141594315","@lenabellina","false"
"Smoking Otaku","1698390281400488071",,"false","false","0","0","0","0","I am learning a bunch of new editing styles today man I need to force myself to concentrate been ADHD as hell lately 😅","2023-09-03T17:39:00.000Z","https://twitter.com/Smoking_Otaku/status/1698390281400488071","@Smoking_Otaku","true"
"Dismellion","1698390238953926978",,"false","false","1","0","1","0","ADHD traits and its not worth it. 
Because at some point you shutdown for days or even weeks straight. All the feelings you have when you wake up is that you want to sleep again.

Wouldn't recommend, live a normal sleep schedule.","2023-09-03T17:39:00.000Z","https://twitter.com/Demellion/status/1698390238953926978","@Demellion","false"
"ADHD no Jutsu!🏳️‍🌈🏳️‍⚧️ (comms open)","1698390159245381796",,"false","false","0","0","1","0","And are the people on Twitter not the same people sitting at the computer IRL? I think it's perfectly reasonable to act on socials like you do IRL.","2023-09-03T17:39:00.000Z","https://twitter.com/bunspunabitch/status/1698390159245381796","@bunspunabitch","true"
"Blackchibidono","1698389942479589549",,"false","false","1","0","0","0","This is the most I’ve tweeted since I initially tweeted all my DeviantArt posts. And it is all #adhd issues…

And all as a typical way to soothe my brain for a moment so I can clear it for other tasks. Today is a day, I’ll tell you what. #Neurodivergent life burns you out.","2023-09-03T17:38:00.000Z","https://twitter.com/GoldJustMLP/status/1698389942479589549","@GoldJustMLP","false"
"Meira ♡18+","1698389937807036443",,"false","false","0","0","1","0","She both works and does school. One other person I know has ADHD anc yes graduated and did all this stuff and got to where they are by pushing through. They are both neurodivergant and they are where they are because they had such a good support system.","2023-09-03T17:38:00.000Z","https://twitter.com/MeiraBerryKV/status/1698389937807036443","@MeiraBerryKV","false"
"Sean “I’ll Save Everyone If I Have Too” Isenhower","1698389925291556942",,"false","false","0","0","1","0","I know dude, I do also. But when Jedi Survivor was released and was a disaster, it set my whole “schedule” off. Then Zelda Tot’adhd’K was released and I shit you not, I had to give me controller to a friend, so I wouldn’t play anymore and move on to Diablo, in time for FF16…","2023-09-03T17:38:00.000Z","https://twitter.com/Seanie_Dee/status/1698389925291556942","@Seanie_Dee","false"
"(((ADHD Troll Goblin)))","1698389829002883228",,"false","false","3","0","2","1","I didn’t say Israel was racist lmao every country has biases against other groups. Your country has a bias against Jews.","2023-09-03T17:37:00.000Z","https://twitter.com/TrollingCitizen/status/1698389829002883228","@TrollingCitizen","false"
"캉승환.tfc","1698389633917169864",,"false","false","0","0","1","0","DUDE I GET YOU 100% 

ADHD , Anxiety and physical illnesses like PCOS, Hyperthyroidism 😀

I connect to people like for a few months then I have to try so hard to keep in touch","2023-09-03T17:36:00.000Z","https://twitter.com/ninrayot/status/1698389633917169864","@ninrayot","false"
"𝑷𝒂𝒏𝒅𝒂","1698389609426674051",,"false","false","1","0","0","0","Real","2023-09-03T17:36:00.000Z","https://twitter.com/ADHDSoraka/status/1698389609426674051","@ADHDSoraka","false"
"nockles","1698389525695766718",,"false","false","0","0","1","0","MrBreast did ruin youtube, and he did with his adhd ass editing and over exaggerated persona in thumbnails and videos. It is borderline impossible for someone who wants to make more relaxed, loose content to gain popularity because the algorithm wants more MrBreast clones.","2023-09-03T17:36:00.000Z","https://twitter.com/NocklesVEVO/status/1698389525695766718","@NocklesVEVO","false"
"ADHDDude","1698389412252389404",,"false","false","0","0","2","0","We should not have mandatory training. Period.","2023-09-03T17:36:00.000Z","https://twitter.com/DudeAdhd/status/1698389412252389404","@DudeAdhd","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698389344359153830",,"false","false","1","0","0","0","😭😭😭nyc isn't real","2023-09-03T17:35:00.000Z","https://twitter.com/my_adhd_diaries/status/1698389344359153830","@my_adhd_diaries","false"
"✨izi✨- ADHD Tears Arc📖","1698389298440020082",,"false","false","6","1","0","2","We're 30 followers away from 600 here, and 12 away from 700 on Twitch!
If we can hit one of these before Halloween, I'll be doing another Halloween live stream, like last year <3. 
I'll also even let ya'll choose the game.👀","2023-09-03T17:35:00.000Z","https://twitter.com/izi_izzzi/status/1698389298440020082","@izi_izzzi","false"
"FeeshieOfEtheria","1698389293717164539",,"false","false","1","0","0","0","There's a special place in hell for people who start a conversation with ""what are you doing today?"" instead of just telling you what they want from you. I'm doing nothing on my couch today, very intentionally, thank you.","2023-09-03T17:35:00.000Z","https://twitter.com/ADHDFeeshie/status/1698389293717164539","@ADHDFeeshie","false"
"abébé","1698389276906471541",,"false","false","2","0","0","0","Getting my adhd diagnosis has brought harper and I so much closer bc now we can bond about sensory issues and making little noises and needing to google how tall bernie taupin is bc we can’t move on with our lives until we know","2023-09-03T17:35:00.000Z","https://twitter.com/abadabadoo14/status/1698389276906471541","@abadabadoo14","false"
"✝️","1698389236687208537",,"false","false","2","0","2","0","I got ADHD frfr so sitting down be feeling like jail to me.","2023-09-03T17:35:00.000Z","https://twitter.com/Knotchicken/status/1698389236687208537","@Knotchicken","false"
"Deported Yeti","1698389211777581131",,"false","false","1","0","1","0","Basically from what I heard is that if you cheat on your girlfriend and your hookup has tabis, you can steal them and gift it to your gf to make it up to her.","2023-09-03T17:35:00.000Z","https://twitter.com/DecomposingYeti/status/1698389211777581131","@DecomposingYeti","false"
"Siddharth Krishna 🔆🌼கிகா சேட்","1698389137806495974",,"false","false","3","0","1","0","ADHD and depression","2023-09-03T17:34:00.000Z","https://twitter.com/hopelesslystoic/status/1698389137806495974","@hopelesslystoic","false"
"orion.","1698389100024197432",,"false","false","0","1","1","0","adhd, bpd + autism + (another personality disorder) is not fun djdjdjdj. but wooooo here’s to being neurospicy","2023-09-03T17:34:00.000Z","https://twitter.com/princedemises/status/1698389100024197432","@princedemises","false"
"ADHDDude","1698389097021157454",,"false","false","1","0","0","0","Thanks for sharing Kim.","2023-09-03T17:34:00.000Z","https://twitter.com/DudeAdhd/status/1698389097021157454","@DudeAdhd","false"
"🫀🫁🧠","1698388971645214935",,"false","false","1","1","0","0","When your husband and best friend both have adhd, they will leave your ass in a bar in Weho. ((cc @vic_carious & @RyanTroutSays))","2023-09-03T17:34:00.000Z","https://twitter.com/icannot_not/status/1698388971645214935","@icannot_not","false"
"khadijah","1698388950904188938",,"false","false","1","0","0","0","Thank you! 💙","2023-09-03T17:34:00.000Z","https://twitter.com/caatijah/status/1698388950904188938","@caatijah","false"
"🦊 Rui 🦊 @ *Fox thoughts*","1698388917332951065",,"false","false","1","0","0","0","Karlach has adhd doesn't she...??? Love me a badass bi with adhd who could crush me at a moment's notice 😳","2023-09-03T17:34:00.000Z","https://twitter.com/KitsvKatsv/status/1698388917332951065","@KitsvKatsv","false"
"Ace Creator 🚩NO DM ADVERTISING🚩","1698388911205077043",,"false","false","0","0","0","0","I seriously didn't even consider that could be part of the adhd 😭","2023-09-03T17:34:00.000Z","https://twitter.com/TiasAceCard/status/1698388911205077043","@TiasAceCard","false"
"Preston LeFlore","1698388904909410454",,"false","false","0","0","0","0","Honest you must have adhd my apologies to ppl with adhd","2023-09-03T17:34:00.000Z","https://twitter.com/PrestonLeflore/status/1698388904909410454","@PrestonLeflore","false"
"캉승환.tfc","1698388899247047042",,"false","false","0","0","1","0","Aye I have adhd too","2023-09-03T17:34:00.000Z","https://twitter.com/ninrayot/status/1698388899247047042","@ninrayot","false"
"Niqi she/they","1698388789243134208",,"false","false","0","0","0","0","Can be bpd, can also be adhd. Haven't heard of it as much with asd since hyperfixations are more short term and related to adhd","2023-09-03T17:33:00.000Z","https://twitter.com/crazEDacrobat/status/1698388789243134208","@crazEDacrobat","false"
"K","1698388726425297242",,"false","false","1","0","1","1","I’d fit the adhd category fr ☠️ but damn l can’t just be a real bitch pleaser!?","2023-09-03T17:33:00.000Z","https://twitter.com/LongLiveK_2/status/1698388726425297242","@LongLiveK_2","false"
"Steph Scott 🌈🩷💜💙","1698388702186340691",,"false","false","3","0","0","0","For better or for worse, I’m 100% Bert: an anxiety-riddled introvert, far too worried about people pleasing and doing the “right thing.” And, like Bert, I’m in love with/married to an extroverted golden retriever with ADHD.","2023-09-03T17:33:00.000Z","https://twitter.com/skscottwriter/status/1698388702186340691","@skscottwriter","false"
"Odasho (An Evermore Stan)","1698388653712478445",,"false","false","0","0","0","0","I have adhd and i still listen to it.....","2023-09-03T17:33:00.000Z","https://twitter.com/funtime15u/status/1698388653712478445","@funtime15u","false"
"ADHDDude","1698388613996667168",,"false","false","0","0","0","0","… you will see effective CPD on how to communicate with autistics, or how to treat them, how effective do you think that will actually be? I am doubtful of this. Unless it is a passion. Staff want CPD on medical knowledge and techniques. This is a dead end.","2023-09-03T17:32:00.000Z","https://twitter.com/DudeAdhd/status/1698388613996667168","@DudeAdhd","false"
"ADHD graduate🫠","1698388488431849837",,"false","false","0","0","0","0","Damn
My mood😔","2023-09-03T17:32:00.000Z","https://twitter.com/dav1ess_/status/1698388488431849837","@dav1ess_","false"
"مشموم","1698388463932854301",,"false","false","1","0","0","0","Yeah. There is a newly found obsession with eugenics and that crap","2023-09-03T17:32:00.000Z","https://twitter.com/mshmoomamayta/status/1698388463932854301","@mshmoomamayta","false"
"in thee house","1698388438813212897",,"false","false","1","1","0","0","methinks Kelli was right about me having adhd bc why did I down this entire charged lemonade and get sleepy? 250+ mg of caffeine and I’m yawning BAD🧍🏾‍♀️","2023-09-03T17:32:00.000Z","https://twitter.com/DupIiquer/status/1698388438813212897","@DupIiquer","false"
"GoldenP😺","1698388313860645334",,"false","false","7","0","0","0","Man, I wish there wasn’t a shortage of adhd medication in the country rn, it’s been hard to focus lately without it 😿","2023-09-03T17:31:00.000Z","https://twitter.com/GoldenPenHD/status/1698388313860645334","@GoldenPenHD","false"
"moiz","1698388268801560977",,"false","false","0","0","0","0","“I swear you have adhd” alright man 😭","2023-09-03T17:31:00.000Z","https://twitter.com/champagne3pap1/status/1698388268801560977","@champagne3pap1","false"
"The Kiddd","1698388223590908023",,"false","false","0","0","0","0","Onb these folks got adhd they can’t focus long if they life depended on it","2023-09-03T17:31:00.000Z","https://twitter.com/brinkkidddd/status/1698388223590908023","@brinkkidddd","false"
